domain_tax,phylum_tax,class_tax,order_tax,family_tax,subfamily,otu_id,rep_prokMSA_id,rep_acc,taxa_string,rep_prokMSAname,wk1,wk2,wk3,wk4,wk5,wk6,wk7,wk8,wk9,wk_10,wk_11,wk_12,wk_13,wk_14,wk_15,wk_16,wk_17
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,sf_1,1592,46611,X92152.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae;sf_1;1592,Lake Bogoria isolate 69B4,634,1481,606,2427,490,1904,1573,1685,1817,1222,1982,1826,1910,1879,1483,1828,1812
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,sf_1,1748,26352,Y18378.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae;sf_1;1748,Beutenbergia cavernosa str. DSM 12333,3628,4301,3489,4305,2817,4125,7480,9462,6395,3328,7274,6867,4202,5212,3120,6121,3536
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,sf_1,1923,12346,AJ229245.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae;sf_1;1923,Actinobacteria str. VeCb6,3051,3457,2646,3760,2521,3922,6177,6653,4874,3007,5864,5813,3777,4488,2776,5054,3196
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,sf_1,2061,38534,AB078841.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae;sf_1;2061,rice straw paddy soil isolate str. WB2,1076,1438,973,1885,729,1547,1506,1236,1409,1036,1649,1444,1543,1619,1281,1710,1402
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,sf_1,1089,72264,AF537600.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;sf_1;1089,Corynebacterium mucifaciens National Microbiology Laboratory Special identifier 01-0118,2741,3154,2287,3916,2138,3480,5215,4007,3616,2660,4749,4773,3852,4025,2777,4066,3221
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,sf_1,1374,82663,AY244774.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;sf_1;1374,Corynebacterium sp. str. 2002-79006,3993,4402,3901,4616,3226,4501,7922,8014,6021,3437,7127,7005,4424,5268,3351,6061,3765
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,sf_1,1428,73498,AF537604.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;sf_1;1428,Corynebacterium simulans National Microbiology Laboratory Special identifier 00-0186,1783,2109,1467,2403,1420,2496,3434,3779,2560,1992,3660,3684,2632,2562,1827,3193,2277
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,sf_1,1492,109452,AY677186.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;sf_1;1492,Corynebacterium tuscaniae str. ISS-5309,2036,2498,1715,2781,1471,2825,4251,4217,2990,2199,4085,3836,2819,3057,2191,3548,2506
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,sf_1,1493,82489,AJ438045.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;sf_1;1493,Corynebacterium tuberculostearicum str. CIP102346,543,3,3,114,7,572,1,1,172,443,89,77,354,1,4,98,121
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,sf_1,1517,13347,X84446.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;sf_1;1517,Corynebacterium xerosis,1575,1719,1096,2430,1106,2315,2610,2535,1649,1690,2427,2853,2426,2222,1683,2380,2033
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,sf_1,1575,13399,X84443.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;sf_1;1575,Corynebacterium matruchotii,523,645,409,1011,203,760,529,671,519,496,701,1036,1032,817,474,760,781
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,sf_1,1642,13420,X73976.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;sf_1;1642,Corynebacterium otitidis,421,381,285,573,206,945,611,652,440,480,743,905,943,711,462,584,736
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,sf_1,1803,60234,AJ429234.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;sf_1;1803,Corynebacterium spheniscorum str. CCUG 45512,2382,2863,2018,2807,1680,3148,3945,4663,3513,2505,4697,4719,3436,3360,2349,4177,2749
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,sf_1,1820,13373,U87823.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;sf_1;1820,Corynebacterium jeikeium str. ATCC 43734,3745,4042,3316,4259,2889,4478,7104,5804,5104,3330,6538,6748,4454,5113,3331,5606,3873
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,sf_1,1446,78446,AJ537574.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;sf_1;1446,Brachybacterium muris str. C3H-21,1389,2442,1545,2376,1091,2569,2927,2497,2323,1854,2544,2819,2623,2263,2088,3003,2325
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,sf_1,1504,74355,AJ415380.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;sf_1;1504,Brachybacterium sacelli LMG 20338,2248,2414,1757,2683,1822,3286,5311,4781,3305,2182,3981,4236,2702,3237,2048,3750,2299
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,sf_1,1677,12528,X91030.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;sf_1;1677,Brachybacterium conglomeratum,1754,2352,1672,2617,1077,3077,3942,3250,2672,1954,3284,3557,2551,2847,1960,3414,2261
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,sf_1,1736,31079,AJ415376.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;sf_1;1736,Brachybacterium rhamnosum LMG 19848 T,324,1062,302,1010,170,986,610,887,869,624,1375,1141,1260,1072,773,1198,1180
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,sf_1,2053,12532,X91033.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;sf_1;2053,Brachybacterium nesterenkovii,3130,3632,2771,3843,2693,4179,6650,7063,4954,3096,5862,5834,3773,4481,2937,5163,3237
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermatophilaceae,sf_1,1216,81808,AY218605.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermatophilaceae;sf_1;1216,penguin droppings sediments clone KD3-138,2624,2982,2335,3409,1954,3390,4608,4603,3566,2641,4132,4033,3028,3502,2411,3994,2794
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermatophilaceae,sf_1,1852,86198,AB096085.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermatophilaceae;sf_1;1852,Tonsillophilus suis str. HT1-19,2367,3025,2339,3251,2312,3517,4944,3983,3464,2555,4464,3898,3193,3304,2538,4040,2746
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermatophilaceae,sf_1,1990,62967,AF527583.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermatophilaceae;sf_1;1990,EBPR sludge lab scale clone LPB21,1783,2006,1446,2368,1016,2695,3011,3023,2515,1954,2974,3071,2441,2508,1727,2950,2212
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dietziaceae,sf_1,1872,13334,X79290.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dietziaceae;sf_1;1872,Dietzia maris,2371,2434,1979,2728,1442,2984,3750,3398,3015,2146,3744,3626,2671,3070,2099,3314,2333
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dietziaceae,sf_1,1970,68351,AF481211.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dietziaceae;sf_1;1970,Dietzia sp. str. E9_2,2019,2135,1623,2874,1444,2778,3568,3361,2730,2039,3220,3149,2559,2872,1954,2833,2202
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,sf_1,1105,11620,AF063641.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Frankiaceae;sf_1;1105,Frankia sp,1779,2151,1605,2727,1446,2530,3284,3721,2867,1985,3714,3870,2865,3471,2337,3696,2562
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,sf_1,1161,34093,AJ408876.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Frankiaceae;sf_1;1161,Frankia sp. MRn2-2,2580,2550,2119,3193,1401,3421,4960,5233,3715,2533,4847,4857,3394,3943,2618,4372,2836
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,sf_1,1286,42219,AJ408875.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Frankiaceae;sf_1;1286,Frankia sp. Sn5-8,3328,3362,2863,4157,1988,4190,6293,6301,4610,3281,6182,6031,4170,4892,3096,5414,3331
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,sf_1,1644,18201,AJ408870.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Frankiaceae;sf_1;1644,Frankia sp. M16467,2926,3175,2607,3577,2198,3773,5226,5494,4312,2789,5304,5215,3791,4476,2889,4856,3116
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,sf_1,1742,18910,AJ316571.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae;sf_1;1742,Blastococcus saxobsidens str. BC448,1735,2356,1407,2856,875,3021,4054,5008,3181,2278,4181,4384,2948,3377,2173,3609,2489
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,sf_1,1973,11435,X92360.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae;sf_1;1973,Geodermatophilus A7S basalt outcrop Sonora desert USA,445,799,407,1129,375,1059,963,1258,858,716,1538,1310,1413,1416,883,1317,1299
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,sf_1,1116,13283,X79286.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Gordoniaceae;sf_1;1116,Gordona terrae,1836,2046,1390,2743,884,3185,3459,3840,2960,2428,4012,4295,3512,3518,2363,3919,2842
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,sf_1,1184,47244,AB065369.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Gordoniaceae;sf_1;1184,Gordonia alkanivorans,1707,1864,1344,2558,719,2935,2805,3422,2534,2188,3329,3880,3298,3161,2159,3567,2588
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,sf_1,1191,13296,X80635.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Gordoniaceae;sf_1;1191,Gordona amarae,1521,1676,1169,2309,862,2639,2619,2664,2424,1951,3087,3315,2854,2839,1915,3107,2318
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,sf_1,1545,64754,AY115594.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Gordoniaceae;sf_1;1545,Gordonia sp. str. FWA92,1477,1374,1054,1958,440,2624,3215,2988,2148,1765,2521,3256,2610,2716,1773,3379,2223
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,sf_1,1567,64242,AF517683.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Gordoniaceae;sf_1;1567,oily sludge s collected offshore island Singapore isolate str. PSRB3,2383,1588,1429,1906,713,2878,2804,2300,3684,2441,2171,2750,2325,2694,1859,2778,1799
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,sf_1,1654,38457,AF416719.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Gordoniaceae;sf_1;1654,Gordonia polyisoprenivorans str. Y2K,2022,2017,1637,2560,828,3227,3703,4314,3081,2331,3886,4302,3497,3594,2274,3932,2863
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,sf_1,1218,65431,AF513091.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;sf_1;1218,activated sludge foam clone 17,1870,2581,1556,3284,1929,3291,3385,4347,3264,2439,4325,4618,3678,3737,2532,4175,3104
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,sf_1,1445,49745,AJ277650.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;sf_1;1445,Ornithinimicrobium humiphilum str. DSM 12362 HKI 0124,272,1090,488,1195,267,1495,1755,2437,1457,896,2595,2477,1642,1769,981,2079,1477
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,sf_1,1461,58688,AB072496.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;sf_1;1461,Lochheadia duodecas,1091,1787,839,2255,626,2041,2225,2228,2242,1436,2778,2835,2033,2484,1604,2214,1730
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,sf_1,1481,61983,AJ244674.2,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;sf_1;1481,Janibacter-like sp. str. V4.BO.43 = MM_2939 V4.BO.43,2067,2332,1731,2565,1415,2905,4511,4979,3330,2087,4302,4217,2813,3268,1934,3730,2374
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,sf_1,1674,26312,AJ310085.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;sf_1;1674,Janibacter terrae str. DSM 13953T,1926,2203,1588,2751,1150,3096,4404,3776,3217,2105,3915,3869,2810,3269,1944,3596,2387
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,sf_1,1935,76746,AY154480.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;sf_1;1935,earthworm intestine clone wi06,2724,3415,2341,3358,2731,3454,5196,4681,4314,2472,5304,5346,3806,4358,2820,4517,3092
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,sf_1,1998,77483,AY167851.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;sf_1;1998,Knoellia sinensis str. SAFR-013,2037,2269,1649,2428,1435,2702,4421,4934,3236,1959,4201,4001,2639,3082,1791,3609,2242
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,sf_1,1087,12700,AB003931.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae;sf_1;1087,Kineosporia aurantiaca,3246,3789,3040,4109,2612,4138,6436,6505,5330,3197,6365,5805,4144,4931,3135,5465,3462
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,sf_1,1424,12697,X87311.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae;sf_1;1424,Actinomycetaceae SR 139,544,1358,723,1568,493,1494,1366,1422,1393,1070,1945,1735,1644,1756,1379,1798,1649
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,sf_1,1581,32913,AJ293746.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae;sf_1;1581,Cryptosporangium aurantiacum str. IMSNU 22120,2470,2835,2133,3332,1842,3676,4595,3730,3610,2689,4316,4207,3553,3997,2723,4280,3083
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,sf_1,1598,86480,AY250880.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae;sf_1;1598,lichen-dominated Antarctic cryptoendolithic community clone FBP402,3490,3961,3322,4350,3046,4117,6083,6746,5321,3143,6365,5950,4112,4861,3105,5429,3415
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,sf_1,1862,25938,AF060686.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae;sf_1;1862,endemic to Mojave Desert isolate str. AS3138 AS3138,2484,2678,2103,2910,1702,3245,5227,5076,3746,2319,4691,4493,3218,3812,2264,4233,2656
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,sf_1,1893,24568,AF095336.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae;sf_1;1893,Kineosporia aurantiaca str. NRLL B-16913,1273,1549,958,1979,923,2169,2305,1664,1887,1603,2283,2109,1838,2185,1625,2017,1738
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,sf_1,1961,12664,X77958.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae;sf_1;1961,Kineococcus aurantiacus,3669,4236,3485,4320,2892,4254,7542,8277,6087,3425,6997,6569,4175,5106,3142,5894,3518
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kribbella,sf_1,1839,102895,AY253862.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kribbella;sf_1;1839,Kribbella solani str. DSA1,311,1154,394,1659,261,1221,617,1024,747,763,1184,1072,1349,1295,995,1253,1201
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1086,12281,AB012646.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1086,Mycetocola tolaasinivorans CM-05,629,806,383,1186,171,1172,1203,657,851,740,1329,1214,1188,1487,957,1453,973
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1106,67398,AJ456967.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1106,Gram-positive LIg-3,3195,3741,3031,3780,2752,3899,7141,6041,5110,2828,6339,5773,3926,4907,2940,5379,3249
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1135,66699,AJ459101.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1135,Rhodoglobus vestalii str. LV3,2703,3457,2469,3742,1884,3821,5293,4319,4182,2889,4751,4430,3771,4180,3010,4609,3143
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1173,12290,X77440.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1173,Brevibacterium helvolum,251,695,196,334,191,620,1041,341,724,304,865,612,603,938,416,689,504
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1186,82683,AF505514.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1186,Cryocola antiquus str. VKM 103PF,2706,3482,2369,3553,1983,3824,5649,3498,3949,2784,4701,4307,3759,4369,3034,4656,3107
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1197,80677,AF468440.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1197,Arctic sea ice ARK10173,3611,4339,3196,4191,2746,4315,7246,6496,5537,3422,6243,5687,4367,5150,3319,5928,3604
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1241,111150,AJ717353.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1241,Microbacterium kitamiense CV88,2229,2952,1830,3370,1245,3808,4494,1989,2845,2650,3281,3146,3603,3816,3079,4276,3050
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1264,21520,AJ318140.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1264,Waste-gas biofilter clone BIhi33,538,994,353,1216,387,1120,1372,1135,1242,749,1894,1587,1493,1971,1564,1401,1249
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1345,111988,AJ781047.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1345,Leucobacter aridicollis str. L9,2603,2702,1801,3405,1216,3403,5530,6061,4003,2494,5023,5387,3286,4028,2323,4546,2735
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1404,59851,AJ507468.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1404,freshwater isolate str. MWH-Ta3,1931,2441,1641,3334,1653,3239,3249,2661,2407,2307,3240,3318,2934,2846,2465,3379,2545
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1437,98221,AJ575522.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1437,freshwater clone SV1-16,2157,2229,1616,3013,1107,3411,4046,1859,2216,2259,2666,2949,2852,2957,2249,3356,2439
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1456,12288,X77439.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1456,Rathayibacter rathayi,1677,2094,1513,2478,911,2864,5249,3977,2705,1727,3695,3758,2566,3234,1994,3347,2227
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1460,12158,D45057.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1460,Corynebacterium aquaticum,2164,2532,1764,2975,1254,3148,4973,3119,3450,2147,4060,4185,3157,3597,2305,3753,2575
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1513,33272,AF263565.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1513,Microbacterium gubbeenense,1059,1635,882,2113,762,1909,1959,667,1142,1167,1152,1162,1800,1754,1941,1633,1554
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1640,12254,AB004713.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1640,Microbacterium sp. str. IFO16060,472,740,441,968,423,916,2518,1945,1031,602,1365,1445,1096,1564,903,1246,771
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1667,12212,AB007415.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1667,Microbacterium lacticum,2780,3343,2265,3560,2044,4072,5877,4020,3846,2925,4593,4424,3824,4393,3106,4915,3215
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1692,80180,AF468437.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1692,Arctic sea ice ARK10030,2310,2828,2027,2883,1479,3338,4848,3255,3374,2496,4347,3801,3576,3947,3008,4434,2949
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1705,32010,AF188176.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1705,culturable Pfiesteria-complex dinflagellate (CCMP 1827) isolate str. KE27CII-4,217,641,244,1211,135,1034,1949,359,522,513,1005,790,936,868,802,819,848
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1758,68742,AF479358.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1758,glacial ice isolate str. SB12K-2-1,2612,3195,1955,3782,1409,3900,5406,4903,3799,2888,4890,4697,3708,4170,2852,4670,3248
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1772,83306,AJ440992.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1772,lake microbial mat isolate str. R-8287,551,676,581,1365,459,994,1627,1533,1163,576,1710,1477,877,1295,834,1410,615
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1779,26967,AB042083.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1779,Microbacterium sp. str. VKM Ac-2048,2782,3341,2307,3480,2082,4057,5944,4351,4125,2952,4978,4740,3844,4482,3040,4999,3197
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,sf_1,1804,86183,AY244784.1,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;sf_1;1804,Microbacterium resistens str. 2002-59119,2822,3340,2142,3566,2029,4027,5833,3752,3726,2914,4512,4336,3835,4372,3104,4933,3226
